time,Day,Harga Pasar,Curah Hujan,IsHarvestMonth,IsBigMonth
2023-11-14,Tuesday,16450,2.1,0,0
2023-11-15,Wednesday,16500,17.2,0,0
2023-11-16,Thursday,16500,15.7,0,0
2023-11-17,Friday,16500,3.6,0,0
2023-11-18,Saturday,16515,3.1,0,0
2023-11-19,Sunday,16536,18.8,0,0
2023-11-20,Monday,16550,4.6,0,0
2023-11-21,Tuesday,16550,17.1,0,0
2023-11-22,Wednesday,16550,28.5,0,0
2023-11-23,Thursday,16550,24.7,0,0
2023-11-24,Friday,16500,16.3,0,0
2023-11-25,Saturday,16478,11.0,0,0
2023-11-26,Sunday,16487,19.0,0,0
2023-11-27,Monday,16500,32.8,0,0
2023-11-28,Tuesday,16500,6.4,0,0
2023-11-29,Wednesday,16500,11.5,0,0
2023-11-30,Thursday,16500,27.8,0,0
2023-12-01,Friday,16500,19.6,0,0
2023-12-02,Saturday,16543,14.0,0,0
2023-12-03,Sunday,16607,8.6,0,0
2023-12-04,Monday,16650,23.6,0,0
2023-12-05,Tuesday,16650,11.6,0,0
2023-12-06,Wednesday,16650,9.0,0,0
2023-12-07,Thursday,16650,21.2,0,0
2023-12-08,Friday,16650,6.3,0,0
2023-12-09,Saturday,16650,4.9,0,0
2023-12-10,Sunday,16650,20.3,0,0
2023-12-11,Monday,16650,14.0,0,0
2023-12-12,Tuesday,16650,9.4,0,0
2023-12-13,Wednesday,16650,10.1,0,0
2023-12-14,Thursday,16650,17.4,0,0
2023-12-15,Friday,16650,4.5,0,0
2023-12-16,Saturday,16650,9.2,0,0
2023-12-17,Sunday,16650,11.7,0,0
2023-12-18,Monday,16650,4.0,0,1
2023-12-19,Tuesday,16650,11.1,0,1
2023-12-20,Wednesday,16650,9.5,0,1
2023-12-21,Thursday,16650,10.5,0,1
2023-12-22,Friday,16650,22.8,0,1
2023-12-23,Saturday,16630,17.9,0,1
2023-12-24,Sunday,16595,20.0,0,1
2023-12-25,Monday,16555,11.1,0,1
2023-12-26,Tuesday,16520,9.7,0,1
2023-12-27,Wednesday,16500,27.6,0,1
2023-12-28,Thursday,16500,12.6,0,1
2023-12-29,Friday,16500,13.3,0,1
2023-12-30,Saturday,16501,10.7,0,1
2023-12-31,Sunday,16501,15.6,0,1
2024-01-01,Monday,16499,13.8,0,1
2024-01-02,Tuesday,16500,35.7,0,1
2024-01-03,Wednesday,16500,12.8,0,1
2024-01-04,Thursday,16500,20.9,0,1
2024-01-05,Friday,16500,15.2,0,1
2024-01-06,Saturday,16458,11.1,0,1
2024-01-07,Sunday,16433,18.4,0,1
2024-01-08,Monday,16500,5.7,0,0
2024-01-09,Tuesday,16650,18.4,0,0
2024-01-10,Wednesday,16650,5.0,0,0
