time,Day,Harga Pasar,Curah Hujan,IsHarvestMonth,IsBigMonth
2023-08-01,Tuesday,"14,850",0,1,0
2023-08-02,Wednesday,"14,850",8.1,1,0
2023-08-03,Thursday,"14,900",0.8,1,0
2023-08-04,Friday,"14,900",0.2,1,0
2023-08-05,Saturday,-,0,1,0
2023-08-06,Sunday,-,0.4,1,0
2023-08-07,Monday,"14,950",0,1,0
2023-08-08,Tuesday,"14,950",0.6,1,0
2023-08-09,Wednesday,"14,950",0.1,1,0
2023-08-10,Thursday,"14,950",0.6,1,0
2023-08-11,Friday,"15,000",0.6,1,0
2023-08-12,Saturday,-,0,1,0
2023-08-13,Sunday,-,0,1,0
2023-08-14,Monday,"15,050",0.1,1,0
2023-08-15,Tuesday,"15,050",0,1,0
2023-08-16,Wednesday,"15,050",0.3,1,0
2023-08-17,Thursday,"15,050",0.1,1,0
2023-08-18,Friday,"15,100",0,1,0
2023-08-19,Saturday,-,0,1,0
2023-08-20,Sunday,-,0.2,1,0
2023-08-21,Monday,"15,200",0,1,0
2023-08-22,Tuesday,"15,200",0,1,0
2023-08-23,Wednesday,"15,200",0.5,1,0
2023-08-24,Thursday,"15,200",0,1,0
2023-08-25,Friday,"15,250",0.3,1,0
2023-08-26,Saturday,-,0,1,0
2023-08-27,Sunday,-,3.8,1,0
2023-08-28,Monday,"15,250",4.7,1,0
2023-08-29,Tuesday,"15,300",0,1,0
2023-08-30,Wednesday,"15,300",0,1,0
2023-08-31,Thursday,"15,300",0,1,0
2023-09-01,Friday,"15,400",0,0,0
2023-09-02,Saturday,-,0.3,0,0
2023-09-03,Sunday,-,0.2,0,0
2023-09-04,Monday,"15,400",0,0,0
2023-09-05,Tuesday,"15,400",0,0,0
2023-09-06,Wednesday,"15,450",0,0,0
2023-09-07,Thursday,"15,450",0,0,0
2023-09-08,Friday,"15,450",0.2,0,0
2023-09-09,Saturday,-,0.2,0,0
2023-09-10,Sunday,-,1.1,0,0
2023-09-11,Monday,"15,550",0,0,0
2023-09-12,Tuesday,"15,550",0,0,0
2023-09-13,Wednesday,"15,550",0,0,0
2023-09-14,Thursday,"15,550",0.1,0,0
2023-09-15,Friday,"15,550",0,0,0
2023-09-16,Saturday,-,0,0,0
2023-09-17,Sunday,-,0.9,0,0
2023-09-18,Monday,"15,550",3.2,0,0
2023-09-19,Tuesday,"15,550",0.7,0,0
2023-09-20,Wednesday,"15,550",0.7,0,0
2023-09-21,Thursday,"15,550",4.4,0,0
2023-09-22,Friday,"15,550",0,0,0
2023-09-23,Saturday,-,0,0,0
2023-09-24,Sunday,-,0.3,0,0
2023-09-25,Monday,"15,550",0,0,0
2023-09-26,Tuesday,"15,550",0,0,0
2023-09-27,Wednesday,"15,550",0,0,0
2023-09-28,Thursday,"15,550",0,0,0
2023-09-29,Friday,"15,550",0.3,0,0
2023-09-30,Saturday,-,0.5,0,0
2023-10-01,Sunday,-,0,0,0
2023-10-02,Monday,"15,550",0.3,0,0
2023-10-03,Tuesday,"15,550",0.4,0,0
2023-10-04,Wednesday,"15,550",0.6,0,0
2023-10-05,Thursday,"15,550",0,0,0
2023-10-06,Friday,"15,550",1,0,0
2023-10-07,Saturday,-,0.6,0,0
2023-10-08,Sunday,-,0.4,0,0
2023-10-09,Monday,"15,550",0.1,0,0
2023-10-10,Tuesday,"15,550",1.9,0,0
2023-10-11,Wednesday,"15,550",2.2,0,0
2023-10-12,Thursday,"15,550",0.3,0,0
2023-10-13,Friday,"15,550",0,0,0
2023-10-14,Saturday,-,1.2,0,0
2023-10-15,Sunday,-,18.2,0,0
2023-10-16,Monday,"15,550",1.2,0,0
2023-10-17,Tuesday,"15,550",0,0,0
2023-10-18,Wednesday,"15,550",0,0,0
2023-10-19,Thursday,"15,550",0,0,0
2023-10-20,Friday,"15,550",0.9,0,0
2023-10-21,Saturday,-,0.2,0,0
2023-10-22,Sunday,-,2.8,0,0
2023-10-23,Monday,"15,550",1.8,0,0
2023-10-24,Tuesday,"15,550",19.3,0,0
2023-10-25,Wednesday,"15,550",3,0,0
2023-10-26,Thursday,"15,550",0,0,0
2023-10-27,Friday,"15,550",0.1,0,0
2023-10-28,Saturday,-,0,0,0
2023-10-29,Sunday,-,0,0,0
2023-10-30,Monday,"15,550",0.2,0,0
2023-10-31,Tuesday,"15,550",2.7,0,0
2023-11-01,Wednesday,"15,550",5.1,0,0
2023-11-02,Thursday,"15,550",4.6,0,0
2023-11-03,Friday,"15,550",13.1,0,0
2023-11-04,Saturday,-,18.1,0,0
2023-11-05,Sunday,-,6.4,0,0
2023-11-06,Monday,"15,550",0.2,0,0
2023-11-07,Tuesday,"15,550",0.2,0,0
2023-11-08,Wednesday,"15,550",0.8,0,0
2023-11-09,Thursday,"15,550",4.3,0,0
2023-11-10,Friday,"15,550",8.2,0,0
2023-11-11,Saturday,-,10.6,0,0
2023-11-12,Sunday,-,2.6,0,0
2023-11-13,Monday,"15,550",4.5,0,0
2023-11-14,Tuesday,"15,550",11.3,0,0
2023-11-15,Wednesday,"15,550",0.5,0,0
2023-11-16,Thursday,"15,550",12.4,0,0
2023-11-17,Friday,"15,550",4.7,0,0
2023-11-18,Saturday,-,10.4,0,0
2023-11-19,Sunday,-,17.3,0,0
2023-11-20,Monday,"15,550",8.4,0,0
2023-11-21,Tuesday,"15,550",22.3,0,0
2023-11-22,Wednesday,"15,550",6.4,0,0
2023-11-23,Thursday,"15,550",3.3,0,0
2023-11-24,Friday,"15,550",24.3,0,0
2023-11-25,Saturday,-,14.1,0,0
2023-11-26,Sunday,-,19.2,0,0
2023-11-27,Monday,"15,550",22.3,0,0
2023-11-28,Tuesday,"15,550",10.6,0,0
2023-11-29,Wednesday,"15,550",4.1,0,0
2023-11-30,Thursday,"15,550",18.6,0,0
2023-12-01,Friday,"15,550",17.3,0,0
2023-12-02,Saturday,-,12.7,0,0
2023-12-03,Sunday,-,26.7,0,0
2023-12-04,Monday,"15,550",10.1,0,0
2023-12-05,Tuesday,"15,550",7.6,0,0
2023-12-06,Wednesday,"15,550",5.5,0,0
2023-12-07,Thursday,"15,550",15.3,0,0
2023-12-08,Friday,"15,550",6.8,0,0
2023-12-09,Saturday,-,6.4,0,0
2023-12-10,Sunday,-,11.1,0,0
2023-12-11,Monday,"15,550",2.2,0,0
2023-12-12,Tuesday,"15,550",4.4,0,0
2023-12-13,Wednesday,"15,550",0.5,0,0
2023-12-14,Thursday,"15,550",2.1,0,0
2023-12-15,Friday,"15,550",0,0,0
2023-12-16,Saturday,-,2.6,0,0
2023-12-17,Sunday,-,0.2,0,0
2023-12-18,Monday,"15,600",1.9,0,1
2023-12-19,Tuesday,"15,600",0.4,0,1
2023-12-20,Wednesday,"15,600",0,0,1
2023-12-21,Thursday,"15,600",0,0,1
2023-12-22,Friday,"15,600",0,0,1
2023-12-23,Saturday,-,2.2,0,1
2023-12-24,Sunday,-,5.9,0,1
2023-12-25,Monday,-,28.5,0,1
2023-12-26,Tuesday,-,11.8,0,1
2023-12-27,Wednesday,"15,600",8.7,0,1
2023-12-28,Thursday,"15,600",5.3,0,1
2023-12-29,Friday,"15,600",10.2,0,1
2023-12-30,Saturday,-,7,0,1
2023-12-31,Sunday,-,29,0,1
2024-01-01,Monday,-,9.9,0,1
2024-01-02,Tuesday,"15,600",2.4,0,1
2024-01-03,Wednesday,"15,600",25.2,0,1
2024-01-04,Thursday,"15,600",24.6,0,1
2024-01-05,Friday,"15,600",9.8,0,1
2024-01-06,Saturday,-,20.2,0,1
2024-01-07,Sunday,-,19.4,0,1
2024-01-08,Monday,"15,600",10,0,0
2024-01-09,Tuesday,"15,600",0.5,0,0
2024-01-10,Wednesday,"15,600",17.2,0,0
2024-01-11,Thursday,"15,600",21.4,0,0
2024-01-12,Friday,"15,600",1.9,0,0
2024-01-13,Saturday,-,0,0,0
2024-01-14,Sunday,-,3.6,0,0
2024-01-15,Monday,"15,600",2.8,0,0
2024-01-16,Tuesday,"15,600",0.9,0,0
2024-01-17,Wednesday,"15,600",9.4,0,0
2024-01-18,Thursday,"15,600",11.3,0,0
2024-01-19,Friday,"15,600",4.3,0,0
2024-01-20,Saturday,-,0,0,0
2024-01-21,Sunday,-,4.4,0,0
2024-01-22,Monday,"15,600",0.2,0,0
2024-01-23,Tuesday,"15,600",1.4,0,0
2024-01-24,Wednesday,"15,600",5.6,0,0
2024-01-25,Thursday,"15,600",12.1,0,0
2024-01-26,Friday,"15,600",1.8,0,0
2024-01-27,Saturday,-,29.9,0,0
2024-01-28,Sunday,-,16.6,0,0
2024-01-29,Monday,"15,700",17.6,0,0
2024-01-30,Tuesday,"15,700",12.4,0,0
2024-01-31,Wednesday,"15,700",41.2,0,0
2024-02-01,Thursday,"15,700",26.5,0,0
2024-02-02,Friday,"15,750",21.5,0,0
2024-02-03,Saturday,-,12.3,0,0
2024-02-04,Sunday,-,3.3,0,0
2024-02-05,Monday,"15,750",13.9,0,0
