time,Day,Harga Pasar,Curah Hujan,IsHarvestMonth,IsBigMonth
2023-07-07,Friday,13250,5.5,1,0
2023-07-08,Saturday,13250,2.1,1,0
2023-07-09,Sunday,13250,0.4,1,0
2023-07-10,Monday,13250,0.0,1,0
2023-07-11,Tuesday,13250,0.2,1,0
2023-07-12,Wednesday,13250,0.0,1,0
2023-07-13,Thursday,13250,0.1,1,0
2023-07-14,Friday,13250,0.9,1,0
2023-07-15,Saturday,13250,0.2,1,0
2023-07-16,Sunday,13250,0.1,1,0
2023-07-17,Monday,13250,0.0,1,0
2023-07-18,Tuesday,13250,0.0,1,0
2023-07-19,Wednesday,13250,0.0,1,0
2023-07-20,Thursday,13250,0.0,1,0
2023-07-21,Friday,13250,0.0,1,0
2023-07-22,Saturday,13250,0.0,1,0
2023-07-23,Sunday,13250,0.5,1,0
2023-07-24,Monday,13250,0.3,1,0
2023-07-25,Tuesday,13250,0.4,1,0
2023-07-26,Wednesday,13250,0.1,1,0
2023-07-27,Thursday,13250,0.0,1,0
2023-07-28,Friday,13250,0.0,1,0
2023-07-29,Saturday,13250,0.0,1,0
2023-07-30,Sunday,13250,0.0,1,0
2023-07-31,Monday,13250,0.0,1,0
2023-08-01,Tuesday,13250,0.0,1,0
2023-08-02,Wednesday,13250,0.4,1,0
2023-08-03,Thursday,13250,0.1,1,0
2023-08-04,Friday,13250,0.0,1,0
2023-08-05,Saturday,13250,0.0,1,0
2023-08-06,Sunday,13250,0.2,1,0
2023-08-07,Monday,13250,0.6,1,0
2023-08-08,Tuesday,13250,0.0,1,0
2023-08-09,Wednesday,13250,0.0,1,0
2023-08-10,Thursday,13250,0.0,1,0
2023-08-11,Friday,13250,0.0,1,0
2023-08-12,Saturday,13248,0.3,1,0
2023-08-13,Sunday,13247,0.1,1,0
2023-08-14,Monday,13250,0.0,1,0
2023-08-15,Tuesday,13250,0.2,1,0
2023-08-16,Wednesday,13250,0.1,1,0
2023-08-17,Thursday,13250,0.1,1,0
2023-08-18,Friday,13500,1.2,1,0
2023-08-19,Saturday,13654,0.0,1,0
2023-08-20,Sunday,13676,0.0,1,0
2023-08-21,Monday,13650,0.0,1,0
2023-08-22,Tuesday,13650,0.2,1,0
2023-08-23,Wednesday,13650,0.0,1,0
2023-08-24,Thursday,13650,0.0,1,0
2023-08-25,Friday,13650,0.4,1,0
2023-08-26,Saturday,13680,0.2,1,0
2023-08-27,Sunday,13723,0.1,1,0
2023-08-28,Monday,13750,0.0,1,0
2023-08-29,Tuesday,13750,0.0,1,0
2023-08-30,Wednesday,13750,0.0,1,0
2023-08-31,Thursday,13750,0.0,1,0
2023-09-01,Friday,13750,0.0,0,0
2023-09-02,Saturday,13823,0.0,0,0
2023-09-03,Sunday,13929,0.0,0,0
2023-09-04,Monday,14000,0.0,0,0
2023-09-05,Tuesday,14000,0.0,0,0
2023-09-06,Wednesday,14000,0.0,0,0
2023-09-07,Thursday,14000,1.0,0,0
2023-09-08,Friday,14000,0.5,0,0
2023-09-09,Saturday,13997,0.0,0,0
2023-09-10,Sunday,13996,0.0,0,0
2023-09-11,Monday,14000,0.0,0,0
2023-09-12,Tuesday,14000,0.0,0,0
2023-09-13,Wednesday,14000,0.4,0,0
2023-09-14,Thursday,14000,0.7,0,0
2023-09-15,Friday,14000,0.0,0,0
2023-09-16,Saturday,14149,0.0,0,0
2023-09-17,Sunday,14358,19.9,0,0
2023-09-18,Monday,14500,1.1,0,0
2023-09-19,Tuesday,14500,0.7,0,0
2023-09-20,Wednesday,14500,0.7,0,0
2023-09-21,Thursday,14500,0.0,0,0
2023-09-22,Friday,14500,0.0,0,0
2023-09-23,Saturday,14541,0.0,0,0
2023-09-24,Sunday,14606,0.0,0,0
2023-09-25,Monday,14650,0.2,0,0
2023-09-26,Tuesday,14650,0.0,0,0
2023-09-27,Wednesday,14650,0.0,0,0
2023-09-28,Thursday,14650,0.0,0,0
2023-09-29,Friday,14650,0.0,0,0
2023-09-30,Saturday,14650,0.4,0,0
2023-10-01,Sunday,14650,0.0,0,0
2023-10-02,Monday,14650,0.1,0,0
2023-10-03,Tuesday,14650,0.0,0,0
2023-10-04,Wednesday,14650,0.0,0,0
2023-10-05,Thursday,14650,0.2,0,0
2023-10-06,Friday,14650,0.1,0,0
2023-10-07,Saturday,14650,0.0,0,0
2023-10-08,Sunday,14650,0.0,0,0
2023-10-09,Monday,14650,0.1,0,0
2023-10-10,Tuesday,14650,2.3,0,0
2023-10-11,Wednesday,14650,0.3,0,0
2023-10-12,Thursday,14650,0.0,0,0
2023-10-13,Friday,14650,0.2,0,0
2023-10-14,Saturday,14650,0.0,0,0
2023-10-15,Sunday,14650,0.0,0,0
2023-10-16,Monday,14650,0.1,0,0
2023-10-17,Tuesday,14650,0.0,0,0
2023-10-18,Wednesday,14650,0.2,0,0
2023-10-19,Thursday,14650,0.3,0,0
2023-10-20,Friday,14650,0.0,0,0
2023-10-21,Saturday,14650,0.2,0,0
2023-10-22,Sunday,14650,1.0,0,0
2023-10-23,Monday,14650,0.3,0,0
2023-10-24,Tuesday,14650,1.1,0,0
2023-10-25,Wednesday,14650,0.0,0,0
2023-10-26,Thursday,14650,0.0,0,0
2023-10-27,Friday,14650,0.4,0,0
2023-10-28,Saturday,14650,0.0,0,0
2023-10-29,Sunday,14650,1.0,0,0
2023-10-30,Monday,14650,0.9,0,0
2023-10-31,Tuesday,14650,1.4,0,0
2023-11-01,Wednesday,14650,0.2,0,0
2023-11-02,Thursday,14650,0.0,0,0
2023-11-03,Friday,14650,5.2,0,0
2023-11-04,Saturday,14650,6.0,0,0
2023-11-05,Sunday,14650,1.4,0,0
2023-11-06,Monday,14650,0.2,0,0
2023-11-07,Tuesday,14650,0.0,0,0
2023-11-08,Wednesday,14650,0.0,0,0
2023-11-09,Thursday,14650,3.7,0,0
2023-11-10,Friday,14650,1.7,0,0
2023-11-11,Saturday,14650,1.6,0,0
2023-11-12,Sunday,14650,1.5,0,0
2023-11-13,Monday,14650,1.6,0,0
2023-11-14,Tuesday,14650,4.7,0,0
2023-11-15,Wednesday,14650,6.5,0,0
2023-11-16,Thursday,14650,2.8,0,0
2023-11-17,Friday,14650,2.5,0,0
2023-11-18,Saturday,14650,2.2,0,0
2023-11-19,Sunday,14650,1.0,0,0
2023-11-20,Monday,14650,3.0,0,0
2023-11-21,Tuesday,14650,0.1,0,0
2023-11-22,Wednesday,14650,0.0,0,0
2023-11-23,Thursday,14650,0.7,0,0
2023-11-24,Friday,14650,12.3,0,0
2023-11-25,Saturday,14650,5.4,0,0
2023-11-26,Sunday,14650,23.0,0,0
2023-11-27,Monday,14650,10.8,0,0
2023-11-28,Tuesday,14650,11.8,0,0
2023-11-29,Wednesday,14650,15.6,0,0
2023-11-30,Thursday,14650,20.7,0,0
2023-12-01,Friday,14650,11.4,0,0
2023-12-02,Saturday,14650,7.7,0,0
2023-12-03,Sunday,14650,9.5,0,0
2023-12-04,Monday,14650,9.9,0,0
2023-12-05,Tuesday,14650,12.8,0,0
2023-12-06,Wednesday,14650,8.9,0,0
2023-12-07,Thursday,14650,10.4,0,0
2023-12-08,Friday,14650,8.1,0,0
2023-12-09,Saturday,14650,19.0,0,0
2023-12-10,Sunday,14650,30.5,0,0
2023-12-11,Monday,14650,1.0,0,0
2023-12-12,Tuesday,14650,1.0,0,0
2023-12-13,Wednesday,14650,15.6,0,0
2023-12-14,Thursday,14650,18.1,0,0
2023-12-15,Friday,14650,10.1,0,0
2023-12-16,Saturday,14650,0.2,0,0
2023-12-17,Sunday,14650,20.8,0,0
2023-12-18,Monday,14650,0.7,0,1
2023-12-19,Tuesday,14650,0.0,0,1
2023-12-20,Wednesday,14650,0.1,0,1
2023-12-21,Thursday,14650,0.7,0,1
2023-12-22,Friday,14650,7.3,0,1
2023-12-23,Saturday,14650,6.4,0,1
2023-12-24,Sunday,14650,4.0,0,1
2023-12-25,Monday,14650,12.9,0,1
2023-12-26,Tuesday,14650,8.8,0,1
2023-12-27,Wednesday,14650,6.8,0,1
2023-12-28,Thursday,14650,7.4,0,1
2023-12-29,Friday,14650,3.5,0,1
2023-12-30,Saturday,14650,23.1,0,1
2023-12-31,Sunday,14650,6.1,0,1
2024-01-01,Monday,14650,13.6,0,1
2024-01-02,Tuesday,14650,10.3,0,1
2024-01-03,Wednesday,14650,6.2,0,1
2024-01-04,Thursday,14650,12.6,0,1
2024-01-05,Friday,14650,10.0,0,1
2024-01-06,Saturday,14650,18.6,0,1
2024-01-07,Sunday,14650,19.0,0,1
2024-01-08,Monday,14650,27.3,0,0
2024-01-09,Tuesday,14650,12.9,0,0
